,stock,date,score,positive_score,negative_score,activity,avg_7_days,avg_14_days,avg_30_days
990,VALE,2022-03-07,9,9,0,12,12,12,11
991,VEEV,2022-03-07,1,17,-15,2,6,7,6
992,VEL,2022-03-07,19,19,0,1,18,16,11
993,VEON,2022-03-07,7,8,0,22,5,-1,-2
994,VERU,2022-03-07,19,19,0,1,8,9,7
995,VET,2022-03-07,17,17,0,3,4,5,4
996,VFF,2022-03-07,20,20,0,1,7,7,9
997,VIAB,2022-03-07,-5,0,-5,5,-9,-4,-3
998,VIAC,2022-03-07,0,0,0,1,0,4,7
999,VINC,2022-03-07,20,20,0,1,5,4,7
1000,VIPS,2022-03-07,12,12,0,2,8,6,8
1001,VIR,2022-03-07,12,12,0,2,6,5,7
1002,VLDR,2022-03-07,0,0,0,2,6,5,8
1003,VLO,2022-03-07,3,19,-10,5,1,0,4
1004,VMW,2022-03-07,6,21,-13,87,9,7,9
1005,VOD,2022-03-07,11,14,0,4,7,8,8
1006,VRNS,2022-03-07,10,10,0,1,3,4,4
1007,VRSN,2022-03-07,-20,0,-20,1,0,1,2
1008,VTGN,2022-03-07,20,20,0,1,11,10,10
1009,VTNR,2022-03-07,0,0,0,10,0,1,6
1010,VTR,2022-03-07,10,16,0,6,7,6,8
1011,VTRS,2022-03-07,0,0,0,1,-11,-4,2
1012,VUZI,2022-03-07,18,18,0,1,10,8,6
1013,VZ,2022-03-07,10,14,0,17,10,8,10
1014,W,2022-03-07,2,16,-14,12,0,0,1
1015,WAL,2022-03-07,15,15,0,7,14,7,3
1016,WAT,2022-03-07,0,0,0,1,6,4,8
1017,WB,2022-03-07,4,19,-22,493,-1,-1,3
1018,WBA,2022-03-07,20,20,0,12,12,10,9
1019,WDC,2022-03-07,12,12,0,1,4,4,1
1020,WEC,2022-03-07,19,35,-19,124,6,6,9
1021,WEN,2022-03-07,4,4,0,1,10,7,8
1022,WES,2022-03-07,11,16,0,3,9,7,6
1023,WFC,2022-03-07,10,19,-10,7,-3,-3,1
1024,WHR,2022-03-07,13,19,0,3,-3,-4,2
1025,WIN,2022-03-07,7,15,-19,6,9,13,17
1026,WING,2022-03-07,-11,14,-22,31,-1,-4,-1
1027,WISH,2022-03-07,16,18,-15,14,14,9,12
1028,WIT,2022-03-07,-29,19,-35,227,-1,-1,5
1029,WIX,2022-03-07,9,12,-16,10,6,9,6
1030,WKHS,2022-03-07,4,11,-19,4,15,12,11
1031,WM,2022-03-07,6,17,-11,25,2,-1,2
1032,WMB,2022-03-07,0,0,0,1,6,5,8
1033,WMT,2022-03-07,1,32,-33,200,6,5,8
1034,WOLF,2022-03-07,4,12,0,3,3,4,7
1035,WOOF,2022-03-07,19,19,0,8,16,13,13
1036,WORX,2022-03-07,18,18,0,1,14,10,9
1037,WPG,2022-03-07,0,0,0,1,0,0,5
1038,WTI,2022-03-07,5,19,-12,11,8,6,10
1039,WTRE,2022-03-07,19,34,-16,377,0,3,3
1040,WU,2022-03-07,2,3,0,4,-12,-11,-5
1041,WVVI,2022-03-07,20,20,0,1,16,10,13
1042,WW,2022-03-07,0,0,0,1,6,5,3
1043,WYNN,2022-03-07,10,13,0,4,5,6,7
1044,X,2022-03-07,2,10,0,14,14,13,11
1045,XAIR,2022-03-07,16,16,0,1,6,6,11
1046,XCUR,2022-03-07,18,18,0,6,22,22,22
1047,XELA,2022-03-07,20,20,0,2,14,13,14
1048,XLNX,2022-03-07,14,14,0,1,4,5,7
1049,XOM,2022-03-07,-43,34,-58,1054,-25,-16,-10
1050,XRX,2022-03-07,16,16,0,2,-3,-2,0
1051,XYL,2022-03-07,6,13,0,2,-2,3,5
1052,YELP,2022-03-07,1,16,-12,41,-4,2,3
1053,YETI,2022-03-07,8,13,-6,22,2,2,4
1054,YEXT,2022-03-07,0,0,0,1,-1,2,4
1055,YNDX,2022-03-07,0,0,0,1,2,-1,2
1056,YTEN,2022-03-07,1,20,-19,2,6,8,7
1057,YUM,2022-03-07,0,0,0,2,4,3,7
1058,Z,2022-03-07,9,19,-3,4,-5,-6,1
1059,ZDGE,2022-03-07,4,7,0,2,12,9,7
1060,ZG,2022-03-07,6,7,-3,13,-8,-8,0
1061,ZGNX,2022-03-07,19,19,0,2,1,0,1
1062,ZIM,2022-03-07,4,8,0,2,11,11,14
1063,ZION,2022-03-07,25,25,0,23,11,18,21
1064,ZIOP,2022-03-07,0,0,0,1,6,5,5
1065,ZM,2022-03-07,14,14,0,4,10,9,10
1066,ZNGA,2022-03-07,3,4,0,3,11,9,8
1067,ZOM,2022-03-07,7,15,0,7,20,21,20
1068,ZS,2022-03-07,13,20,0,3,11,10,8
